nuclei,File,Nuclei,n_pairs,tmrFile,Cy5File,X_Cy5,Y_Cy5,Z_Cy5,X_tmr,Y_tmr,Z_tmr,Pair,Distance
193,039.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_039.tif,554,794,13,554,794,10,2,3
195,040.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_040.tif,122,437,14,124,438,12,1,3
195,040.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_040.tif,157,505,12,157,499,11,2,6.08276253029822
205,043.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_043.tif,280,171,13,280,168,11,1,3.60555127546399
205,043.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_043.tif,205,117,11,204,113,13,2,4.58257569495584
208,043.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_043.tif,761,766,9,761,764,7,1,2.82842712474619
208,043.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_043.tif,817,802,10,813,800,12,2,4.89897948556636
212,044.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_044.tif,153,684,11,149,681,9,1,5.3851648071345
212,044.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_044.tif,159,654,15,160,654,12,2,3.16227766016838
213,044.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_044.tif,151,847,7,149,853,7,1,6.32455532033676
213,044.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_044.tif,142,910,13,145,906,11,2,5.3851648071345
222,046.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_046.tif,280,168,15,280,172,17,1,4.47213595499958
222,046.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_046.tif,214,258,9,213,258,12,2,3.16227766016838
226,046.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_046.tif,189,739,12,193,742,14,1,5.3851648071345
226,046.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_046.tif,199,805,13,195,800,14,2,6.48074069840786
230,047.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_047.tif,302,619,11,296,621,12,1,6.40312423743285
230,047.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_047.tif,241,601,8,241,602,11,2,3.16227766016838
231,047.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_047.tif,316,869,11,313,866,9,1,4.69041575982343
231,047.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_047.tif,328,889,6,327,883,7,2,6.16441400296898
233,048.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_048.tif,319,754,8,321,751,10,1,4.12310562561766
233,048.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_048.tif,333,773,6,336,778,7,2,5.91607978309962
234,048.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_048.tif,778,857,7,779,863,8,1,6.16441400296898
234,048.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_048.tif,722,894,12,718,891,10,2,5.3851648071345
235,049.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_049.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_049.tif,249,378,6,249,380,8,1,2.82842712474619
235,049.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_049.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_049.tif,274,314,7,279,313,9,2,5.47722557505166
236,049.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_049.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_049.tif,442,488,10,439,485,11,1,4.35889894354067
236,049.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_049.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_049.tif,499,512,13,494,516,13,2,6.40312423743285
237,049.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_049.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_049.tif,238,582,11,232,583,10,1,6.16441400296898
237,049.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_049.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_049.tif,294,538,9,300,540,8,2,6.40312423743285
239,049.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_049.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_049.tif,784,759,16,780,762,14,1,5.3851648071345
239,049.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_049.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_049.tif,795,799,12,795,800,15,2,3.16227766016838
242,050.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_050.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_050.tif,400,495,11,399,498,9,1,3.74165738677394
242,050.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_050.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_050.tif,361,546,10,354,546,10,2,7
243,050.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_050.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_050.tif,526,670,17,528,666,15,1,4.89897948556636
243,050.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_050.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_050.tif,594,661,19,597,657,21,2,5.3851648071345
244,050.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_050.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_050.tif,191,615,10,194,619,12,1,5.3851648071345
244,050.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_050.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_050.tif,204,663,22,209,662,20,2,5.47722557505166
